COUNTY,HD_CODE,HD_NAME,CD_CODE,CD_NAME,PARTY,SYSDATE,COUNT(V.ID)
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,07/01/2017,4
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,05/01/2017,6445
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,10/01/2017,6589
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,04/01/2017,85
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Libertarian,02/01/2017,72
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,01/01/2017,14
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,03/01/2017,7
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,01/01/2017,68
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Constitution,01/01/2017,13
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,06/01/2017,32
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,05/01/2017,394
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Working Families Party of Oregon,06/01/2017,21
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,02/01/2017,2977
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,09/01/2017,27
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,09/01/2017,2568
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,04/01/2017,14
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Democrat,03/01/2017,5738
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,02/01/2017,6833
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,05/01/2017,62
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Libertarian,05/01/2017,76
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,04/01/2017,390
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Other,04/01/2017,95
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Constitution,10/01/2017,12
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Other,12/01/2016,99
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,05/01/2017,62
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,03/01/2017,14
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Pacific Green,10/01/2017,74
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,10/01/2017,393
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Other,12/01/2016,81
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Constitution,04/01/2017,13
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,10/01/2017,62
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,09/01/2017,6447
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,11/01/2016,8
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,10/01/2017,15
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,07/01/2017,173
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Other,09/01/2017,95
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Independent Party,02/01/2017,646
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Working Families Party of Oregon,01/01/2017,22
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,04/01/2017,1009
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,10/01/2017,183
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Other,09/01/2017,78
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,11/01/2016,2985
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,09/01/2017,2922
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Democrat,06/01/2017,5691
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,12/01/2016,58
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,10/01/2017,2653
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,11/01/2016,30
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,01/01/2017,163
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,06/01/2017,2492
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Nonaffiliated,04/01/2017,4080
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Other,04/01/2017,82
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,02/01/2017,85
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,01/01/2017,384
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,11/01/2016,985
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,01/01/2017,8
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Other,03/01/2017,82
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Other,05/01/2017,80
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,02/01/2017,59
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Other,06/01/2017,79
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Independent Party,05/01/2017,658
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Republican,07/01/2017,3053
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Democrat,09/01/2017,5670
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,09/01/2017,388
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,03/01/2017,37
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,12/01/2016,162
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,02/01/2017,7
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Independent Party,12/01/2016,656
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Independent Party,04/01/2017,653
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,05/01/2017,3054
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,11/01/2016,5925
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,09/01/2017,6805
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,04/01/2017,38
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,11/01/2016,6804
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,06/01/2017,64
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Nonaffiliated,02/01/2017,3913
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,07/01/2017,25
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Pacific Green,06/01/2017,69
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,04/01/2017,63
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,04/01/2017,2979
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Constitution,11/01/2016,11
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,03/01/2017,386
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Constitution,07/01/2017,9
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,07/01/2017,58
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,06/01/2017,38
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,10/01/2017,1025
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,03/01/2017,3073
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Constitution,06/01/2017,10
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,09/01/2017,8
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Libertarian,09/01/2017,75
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,04/01/2017,3
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,01/01/2017,2966
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Libertarian,01/01/2017,72
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,01/01/2017,2385
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,04/01/2017,6842
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,07/01/2017,2931
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Other,07/01/2017,79
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,03/01/2017,6279
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,03/01/2017,2431
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,10/01/2017,7015
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Republican,06/01/2017,3065
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,07/01/2017,6514
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Libertarian,03/01/2017,74
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,05/01/2017,168
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Independent Party,07/01/2017,647
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Other,06/01/2017,96
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,01/01/2017,59
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,12/01/2016,14
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,12/01/2016,3
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Democrat,12/01/2016,5768
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Republican,02/01/2017,3102
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,07/01/2017,7
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Progressive,10/01/2017,8
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,02/01/2017,25
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,06/01/2017,7
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Constitution,05/01/2017,12
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,10/01/2017,2970
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Other,07/01/2017,216
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Libertarian,11/01/2016,58
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Nonaffiliated,10/01/2017,4374
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,05/01/2017,25
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Working Families Party of Oregon,09/01/2017,25
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,01/01/2017,30
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Democrat,07/01/2017,5690
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,06/01/2017,83
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,09/01/2017,6
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,10/01/2017,37
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,12/01/2016,8
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,12/01/2016,5964
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Other,12/01/2016,212
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Nonaffiliated,12/01/2016,3776
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,12/01/2016,85
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Working Families Party of Oregon,04/01/2017,22
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,05/01/2017,6
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Republican,03/01/2017,3105
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Other,02/01/2017,98
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Working Families Party of Oregon,05/01/2017,23
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Progressive,11/01/2016,8
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,11/01/2016,84
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,01/01/2017,1010
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,10/01/2017,34
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Other,05/01/2017,97
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,02/01/2017,6457
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,06/01/2017,389
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,11/01/2016,11
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Other,04/01/2017,221
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Democrat,10/01/2017,5744
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,01/01/2017,85
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Pacific Green,11/01/2016,64
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,06/01/2017,6418
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Nonaffiliated,04/01/2017,2477
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,03/01/2017,3
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Other,11/01/2016,81
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Other,03/01/2017,97
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Republican,12/01/2016,3125
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Pacific Green,04/01/2017,71
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Working Families Party of Oregon,07/01/2017,24
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Constitution,02/01/2017,30
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Progressive,09/01/2017,15
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Pacific Green,05/01/2017,70
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Constitution,02/01/2017,13
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Other,10/01/2017,103
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Pacific Green,03/01/2017,71
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Other,10/01/2017,226
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Working Families Party of Oregon,02/01/2017,38
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,11/01/2016,3086
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,10/01/2017,26
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Democrat,12/01/2016,6436
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Other,07/01/2017,96
HOOD RIVER,SR52,House District 52,2nd Cong,US Congressional District 2,Republican,04/01/2017,3102
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Pacific Green,07/01/2017,63
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,05/01/2017,6844
MULTNOMAH,SR52,House District 52,3rd Cong,US Congressional District 3,Republican,09/01/2017,3014
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Other,09/01/2017,217
CLACKAMAS,SR52,House District 52,3rd Cong,US Congressional District 3,Independent Party,05/01/2017,1009
